SuperUserName,CustID,"GROUP_CONCAT(CategorySports SEPARATOR ', ')"
NO,43212788,"High Risk Punter(Non-Sports)"
NO,43212790,NULL
NO,43212831,NULL
NO,43212835,NULL
NO,43212838,NULL
NO,43212840,NULL
NO,43213425,NULL
NO,43213429,NULL
NO,43213435,NULL
NO,43214527,NULL
NO,43214537,"Normal Member(Soccer, Non-Sports)"
NO,43214565,NULL
NO,43214569,NULL
NO,43215917,NULL
NO,43215929,NULL
NO,43217318,NULL
NO,43217508,NULL
NO,43222632,NULL
NO,43225384,NULL
NO,43225402,NULL
NO,43225408,NULL
NO,43225636,NULL
NO,43225720,NULL
NO,43225724,NULL
NO,43225742,"High Risk Punter(Non-Sports)"
NO,43225797,NULL
NO,43225951,"Normal Member(Soccer, Non-Sports)"
NO,43226910,NULL
NO,43228048,NULL
NO,43228191,NULL
NO,43229426,NULL
NO,43229481,NULL
NO,43232041,NULL
NO,43232053,"Normal Member(Non-Sports)"
NO,43232057,NULL
NO,43232063,NULL
NO,43232755,NULL
NO,43232760,NULL
NO,43232762,NULL
NO,43232766,NULL
NO,43232768,NULL
NO,43234605,NULL
NO,43234615,NULL
NO,43234624,NULL
NO,43234627,"Normal Member(Soccer, Non-Sports)"
NO,43234637,"Normal Member(Non-Sports)"
NO,43235810,NULL
NO,43235815,NULL
NO,43235820,NULL
NO,43235839,NULL
NO,43235840,"Normal Member(Non-Sports)"
NO,43235848,"Normal Member(Non-Sports)"
NO,43235851,"Normal Member(Parlay)"
NO,43236957,NULL
NO,43238506,NULL
NO,43238937,NULL
NO,43239006,NULL
NO,43240173,NULL
NO,43245541,NULL
NO,43248295,NULL
NO,43250164,"Normal Member(Non-Sports, Parlay)"
NO,43250180,NULL
NO,43250191,NULL
NO,43250890,"Normal Member(Soccer), VIP(Non-Sports)"
NO,43251617,"Normal Member(Non-Sports)"
NO,43251627,"Normal Member(Non-Sports)"
NO,43251631,NULL
NO,43251663,NULL
NO,43251715,NULL
NO,43252349,NULL
NO,43252373,"Normal Member(Non-Sports)"
NO,43254791,NULL
NO,43254800,NULL
NO,43254823,NULL
NO,43254889,NULL
NO,43257209,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
NO,43257223,NULL
NO,43257226,NULL
NO,43257227,NULL
NO,43257232,NULL
NO,43257248,NULL
NO,43257274,NULL
NO,43257283,NULL
NO,43257288,NULL
NO,43257291,NULL
NO,43257317,NULL
NO,43257612,NULL
NO,43257626,NULL
NO,43257650,NULL
NO,43257697,"Normal Member(Soccer)"
NO,43257709,NULL
NO,43257757,"Normal Member(Non-Sports)"
NO,43257775,NULL
NO,43257786,"Normal Member(Soccer)"
NO,43257792,"Normal Member(Basketball, Non-Sports)"
NO,43257794,NULL
NO,43257826,NULL
NO,43257910,NULL
NO,43257958,NULL
NO,43258046,NULL
NO,43258109,"Normal Member(Non-Sports)"
NO,43259085,NULL
NO,43259154,NULL
NO,43259258,NULL
NO,43259286,NULL
NO,43268528,NULL
NO,43268734,"Normal Member(Non-Sports)"
NO,43268749,"Normal Member(Non-Sports)"
NO,43268761,"Normal Member(Soccer, Parlay)"
NO,43272176,NULL
NO,43272719,NULL
NO,43272721,"Normal Member(Non-Sports)"
NO,43272731,"Normal Member(Non-Sports)"
NO,43272740,NULL
NO,43273130,NULL
NO,43274802,"High Risk Punter(Non-Sports)"
NO,43274804,"Normal Member(Soccer)"
NO,43274810,"Normal Member(Non-Sports)"
NO,43274816,"Normal Member(Non-Sports)"
NO,43275046,NULL
NO,43279130,"Normal Member(Non-Sports)"
NO,43279164,NULL
NO,43279227,NULL
NO,43280083,NULL
NO,43280089,NULL
NO,43280137,NULL
NO,43280149,"Normal Member(Non-Sports)"
NO,43281097,"Normal Member(Soccer)"
NO,43291020,NULL
NO,43295255,NULL
NO,43297644,NULL
NO,43302527,"High Risk Punter(Soccer)"
NO,43305176,NULL
NO,43305498,NULL
NO,43305929,NULL
NO,43305937,NULL
NO,43309219,NULL
NO,43312063,NULL
NO,43312240,NULL
NO,43313769,NULL
NO,43314836,"Normal Member(Non-Sports), High Risk Punter(E-Sports, Parlay)"
NO,43315010,"Normal Member(Soccer, Basketball)"
NO,43317133,NULL
NO,43317145,NULL
NO,43317188,NULL
NO,43317225,NULL
NO,43320729,NULL
NO,43320827,NULL
NO,43320896,NULL
NO,43323224,NULL
NO,43323330,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
NO,43323371,NULL
NO,43323725,NULL
NO,43323959,NULL
NO,43323963,NULL
NO,43323964,NULL
NO,43323970,"Normal Member(Non-Sports)"
NO,43324064,NULL
NO,43324179,NULL
NO,43324182,"Normal Member(Non-Sports)"
NO,43324190,NULL
NO,43324234,NULL
NO,43324240,NULL
NO,43324270,NULL
NO,43324286,"Normal Member(Non-Sports)"
NO,43324295,NULL
NO,43324313,NULL
NO,43324339,NULL
NO,43324350,NULL
NO,43324352,NULL
NO,43324367,NULL
NO,43324390,"Normal Member(Non-Sports)"
NO,43324444,NULL
NO,43324618,NULL
NO,43324797,NULL
NO,43324806,NULL
NO,43324856,NULL
NO,43324875,NULL
NO,43324881,NULL
NO,43324912,NULL
NO,43324920,NULL
NO,43325255,NULL
NO,43325264,NULL
NO,43325272,NULL
NO,43325658,NULL
NO,43325712,NULL
NO,43325730,NULL
NO,43325803,NULL
NO,43325806,NULL
NO,43325812,NULL
NO,43325857,NULL
NO,43326573,NULL
NO,43326602,"Normal Member(Non-Sports)"
NO,43326622,NULL
NO,43328324,"Normal Member(Basketball)"
NO,43329668,NULL
NO,43334888,"Normal Member(Non-Sports)"
NO,43336669,NULL
NO,43337679,"Normal Member(Non-Sports)"
NO,43338774,"Normal Member(Non-Sports)"
NO,43338829,NULL
NO,43338845,NULL
NO,43339303,NULL
NO,43339326,NULL
NO,43339522,"Normal Member(Parlay)"
NO,43339529,NULL
NO,43341625,NULL
NO,43342135,"Normal Member(Soccer)"
NO,43342149,NULL
NO,43342350,NULL
NO,43343374,NULL
NO,43346664,"High Risk Punter(Non-Sports)"
NO,43347158,"Normal Member(Non-Sports, Parlay)"
NO,43347607,NULL
NO,43347956,NULL
NO,43352508,NULL
NO,43354366,NULL
NO,43355675,NULL
NO,43361043,NULL
NO,43361078,NULL
NO,43361134,"High Risk Punter(Soccer)"
NO,43361329,NULL
NO,43361431,NULL
NO,43361541,NULL
NO,43361874,"Normal Member(Non-Sports)"
NO,43361976,NULL
NO,43362030,NULL
NO,43362130,NULL
NO,43362600,NULL
NO,43365077,NULL
NO,43365170,"Normal Member(Non-Sports)"
NO,43365305,NULL
NO,43365457,NULL
NO,43365482,NULL
NO,43371736,NULL
NO,43371762,NULL
NO,43371780,"High Risk Punter(Non-Sports)"
NO,43371788,NULL
NO,43371877,"Normal Member(Non-Sports)"
NO,43380709,NULL
NO,43380715,"Normal Member(Non-Sports)"
NO,43380743,"Normal Member(Soccer, Non-Sports)"
NO,43380748,NULL
NO,43380957,"Normal Member(Non-Sports)"
NO,43386524,"High Risk Punter(Non-Sports)"
NO,43388219,NULL
NO,43389240,NULL
NO,43390757,NULL
NO,43393672,NULL
NO,43393684,NULL
NO,43393706,NULL
NO,43393718,NULL
NO,43393916,NULL
NO,43393920,"Normal Member(Non-Sports)"
NO,43393942,"Normal Member(Non-Sports)"
NO,43393946,NULL
NO,43393972,NULL
NO,43393978,NULL
NO,43393992,NULL
NO,43394003,NULL
NO,43394004,"High Risk Punter(Non-Sports)"
NO,43394007,NULL
NO,43394012,NULL
NO,43394017,"Normal Member(Non-Sports)"
NO,43394037,NULL
NO,43394043,"High Risk Punter(Non-Sports)"
NO,43394072,"Normal Member(Non-Sports)"
NO,43394296,NULL
NO,43395174,"High Risk Punter(Soccer)"
NO,43395488,NULL
NO,43395499,NULL
NO,43400418,NULL
NO,43402231,NULL
NO,43402570,NULL
NO,43403574,NULL
NO,43403653,"Normal Member(Non-Sports)"
NO,43404193,NULL
NO,43407529,NULL
NO,43407999,NULL
NO,43411612,NULL
NO,43411701,NULL
NO,43411765,NULL
NO,43411783,"Normal Member(Non-Sports)"
NO,43411796,NULL
NO,43411803,NULL
NO,43411816,NULL
NO,43411835,NULL
NO,43411863,NULL
NO,43411882,NULL
NO,43411956,NULL
NO,43412050,NULL
NO,43412057,NULL
NO,43412064,"Normal Member(Non-Sports)"
NO,43412069,"Normal Member(Non-Sports)"
NO,43412125,NULL
NO,43412155,NULL
NO,43412379,"Normal Member(Non-Sports)"
NO,43412384,NULL
NO,43412415,"Normal Member(Non-Sports)"
NO,43412424,NULL
NO,43412429,NULL
NO,43412507,NULL
NO,43412532,"Normal Member(Non-Sports)"
NO,43412647,NULL
NO,43412667,"High Risk Punter(Non-Sports)"
NO,43412752,NULL
NO,43413985,NULL
NO,43414008,NULL
NO,43418019,NULL
NO,43426721,NULL
NO,43429862,NULL
NO,43431150,NULL
NO,43431196,NULL
NO,43431203,NULL
NO,43431229,"Normal Member(Soccer)"
NO,43431233,"Normal Member(Soccer, Non-Sports)"
NO,43431283,NULL
NO,43431285,NULL
NO,43431300,NULL
NO,43431315,NULL
NO,43431319,NULL
NO,43432018,NULL
NO,43432024,NULL
NO,43432080,NULL
NO,43432655,NULL
NO,43434095,NULL
NO,43434112,"Normal Member(Non-Sports)"
NO,43434136,NULL
NO,43436564,NULL
NO,43437545,"Normal Member(Non-Sports)"
NO,43437888,NULL
NO,43442464,NULL
NO,43443843,NULL
NO,43444732,NULL
NO,43446419,NULL
NO,43447002,"Normal Member(Non-Sports)"
NO,43447014,NULL
NO,43447022,NULL
NO,43447032,NULL
NO,43447081,NULL
NO,43447488,NULL
NO,43447491,"Normal Member(Soccer), High Risk Punter(Non-Sports)"
NO,43447628,NULL
NO,43447862,NULL
NO,43447958,NULL
NO,43447998,NULL
NO,43448130,NULL
NO,43448133,"Normal Member(Soccer, Non-Sports, Parlay)"
NO,43448159,NULL
NO,43448162,NULL
NO,43448174,"Normal Member(Soccer)"
NO,43448222,NULL
NO,43448254,"Normal Member(Non-Sports)"
NO,43448276,"Normal Member(Non-Sports)"
NO,43448303,"High Risk Punter(Non-Sports)"
NO,43448757,"Normal Member(Non-Sports)"
NO,43448761,NULL
NO,43448872,NULL
NO,43448884,NULL
NO,43448909,Probation(Non-Sports)
NO,43449075,"Normal Member(Non-Sports)"
NO,43449092,NULL
NO,43449298,NULL
NO,43449346,NULL
NO,43449350,NULL
NO,43449364,NULL
NO,43449445,NULL
NO,43449472,NULL
NO,43449907,NULL
NO,43450354,"Normal Member(Non-Sports)"
NO,43450806,NULL
NO,43453239,NULL
NO,43454918,NULL
NO,43458478,NULL
NO,43460181,NULL
NO,43460518,NULL
NO,43463558,NULL
NO,43463618,NULL
NO,43463698,NULL
NO,43463720,"Normal Member(Non-Sports)"
NO,43463726,NULL
NO,43463757,NULL
NO,43463762,NULL
NO,43463839,NULL
NO,43463946,NULL
NO,43463963,NULL
NO,43463999,NULL
NO,43464038,NULL
NO,43464040,NULL
NO,43464068,NULL
NO,43464156,"High Risk Punter(Non-Sports)"
NO,43464256,NULL
NO,43464322,NULL
NO,43464328,NULL
NO,43464364,NULL
NO,43464411,NULL
NO,43464414,NULL
NO,43464416,"Normal Member(Non-Sports)"
NO,43464420,"Normal Member(Non-Sports)"
NO,43464430,NULL
NO,43464451,NULL
NO,43464457,NULL
NO,43464467,NULL
NO,43464623,"Normal Member(Non-Sports)"
NO,43464703,Probation(Non-Sports)
NO,43464718,NULL
NO,43464725,NULL
NO,43464728,"Normal Member(Non-Sports)"
NO,43464736,NULL
NO,43464780,NULL
NO,43464784,NULL
NO,43464790,NULL
NO,43464793,"High Risk Punter(Non-Sports)"
NO,43464798,NULL
NO,43465232,NULL
NO,43465286,NULL
NO,43465374,NULL
NO,43465458,NULL
NO,43465468,"Normal Member(Non-Sports)"
NO,43465555,"Normal Member(Non-Sports)"
NO,43465590,NULL
NO,43465596,NULL
NO,43466247,NULL
NO,43466252,"Normal Member(Soccer, Non-Sports)"
NO,43466267,"Normal Member(Non-Sports)"
NO,43466287,"Smart Punter(Non-Sports)"
NO,43468815,NULL
NO,43469258,NULL
NO,43469535,NULL
NO,43471326,"High Risk Punter(Soccer)"
NO,43474134,NULL
NO,43475504,NULL
NO,43476025,NULL
NO,43476034,"Normal Member(Soccer, Non-Sports)"
NO,43478393,NULL
NO,43479458,NULL
NO,43479692,NULL
NO,43480036,NULL
NO,43480080,NULL
NO,43480086,NULL
NO,43480088,NULL
NO,43480118,NULL
NO,43480151,NULL
NO,43480154,NULL
NO,43480328,NULL
NO,43480361,"Normal Member(Non-Sports)"
NO,43480381,NULL
NO,43480395,NULL
NO,43480396,"Normal Member(Non-Sports)"
NO,43480399,NULL
NO,43480402,NULL
NO,43480405,NULL
NO,43480420,NULL
NO,43480474,NULL
NO,43480592,NULL
NO,43480603,NULL
NO,43480674,NULL
NO,43480695,NULL
NO,43480706,"Normal Member(Non-Sports)"
NO,43480723,NULL
NO,43480727,NULL
NO,43480767,"Normal Member(Non-Sports)"
NO,43480936,NULL
NO,43481016,NULL
NO,43481018,NULL
NO,43481043,NULL
NO,43481156,NULL
NO,43481165,"Normal Member(Non-Sports)"
NO,43481166,NULL
NO,43481175,NULL
NO,43481179,NULL
NO,43481181,NULL
NO,43481233,NULL
NO,43481272,NULL
NO,43481276,NULL
NO,43481278,NULL
NO,43481308,NULL
NO,43481368,NULL
NO,43481433,NULL
NO,43481470,NULL
NO,43481594,NULL
NO,43481972,"Normal Member(Non-Sports)"
NO,43482238,NULL
NO,43486934,NULL
NO,43487823,"Normal Member(Soccer)"
NO,43488653,NULL
NO,43492153,NULL
NO,43493411,NULL
NO,43493419,NULL
NO,43496018,NULL
NO,43496053,NULL
NO,43496065,NULL
NO,43496100,NULL
NO,43496106,NULL
NO,43496112,NULL
NO,43496115,"High Risk Punter(Non-Sports)"
NO,43496176,NULL
NO,43496184,NULL
NO,43496759,NULL
NO,43497004,NULL
NO,43497152,NULL
NO,43497158,"High Risk Punter(Non-Sports)"
NO,43497159,"High Risk Punter(Soccer)"
NO,43497338,NULL
NO,43497594,NULL
NO,43498420,"High Risk Punter(Non-Sports)"
NO,43498529,NULL
NO,43498802,NULL
NO,43501690,"Normal Member(Non-Sports)"
NO,43503732,NULL
NO,43505297,NULL
NO,43505572,NULL
NO,43505667,NULL
NO,43505720,NULL
NO,43506296,NULL
NO,43506362,NULL
NO,43510058,NULL
NO,43516850,NULL
NO,43516877,"Normal Member(Non-Sports)"
NO,43517520,NULL
NO,43517568,NULL
NO,43517575,NULL
NO,43517591,"Normal Member(Non-Sports)"
NO,43518103,"Normal Member(Non-Sports)"
NO,43518115,"Normal Member(Non-Sports)"
NO,43518118,"Normal Member(Non-Sports)"
NO,43518316,Probation(Non-Sports)
NO,43518422,"Normal Member(Non-Sports)"
NO,43518428,"Normal Member(Non-Sports)"
NO,43518581,NULL
NO,43518647,"High Risk Punter(Non-Sports)"
NO,43518672,"High Risk Punter(Non-Sports)"
NO,43518705,NULL
NO,43518709,NULL
NO,43518737,NULL
NO,43518798,NULL
NO,43520255,NULL
NO,43520832,NULL
NO,43521374,NULL
NO,43521797,NULL
NO,43522870,NULL
NO,43523350,NULL
NO,43526620,NULL
NO,43534875,NULL
NO,43535260,NULL
NO,43535263,"Normal Member(Non-Sports)"
NO,43535267,NULL
NO,43535298,NULL
NO,43535300,NULL
NO,43535331,NULL
NO,43535923,NULL
NO,43536155,"Normal Member(Non-Sports)"
NO,43536192,"Smart Punter(Non-Sports)"
NO,43536368,NULL
NO,43536652,"Normal Member(Non-Sports)"
NO,43538641,NULL
NO,43538815,"Normal Member(Non-Sports)"
NO,43542100,"High Risk Punter(Non-Sports)"
NO,43542133,NULL
NO,43550445,NULL
NO,43551041,"Normal Member(Non-Sports)"
NO,43553025,NULL
NO,43555589,"Normal Member(Non-Sports)"
NO,43555611,"Normal Member(Non-Sports)"
NO,43555645,"Normal Member(Non-Sports)"
NO,43555706,"Normal Member(Soccer, Basketball)"
NO,43555797,NULL
NO,43555802,NULL
NO,43555918,"Normal Member(Non-Sports)"
NO,43555994,NULL
NO,43556038,NULL
NO,43556173,"Normal Member(Non-Sports)"
NO,43556422,"Normal Member(Non-Sports)"
NO,43556428,NULL
NO,43556434,NULL
NO,43556440,NULL
NO,43556460,NULL
NO,43556470,"Normal Member(Non-Sports)"
NO,43556488,"Normal Member(Non-Sports)"
NO,43556631,"Normal Member(Non-Sports)"
NO,43556636,NULL
NO,43556646,NULL
NO,43556654,NULL
NO,43556786,NULL
NO,43556793,"High Risk Punter(Non-Sports)"
NO,43556959,"High Risk Punter(Soccer)"
NO,43557112,"Normal Member(Non-Sports)"
NO,43557430,"Normal Member(Non-Sports)"
NO,43560094,NULL
NO,43561673,"Normal Member(Non-Sports)"
NO,43561738,NULL
NO,43563305,NULL
NO,43563543,NULL
NO,43564441,"Normal Member(Non-Sports)"
NO,43566460,"Normal Member(Non-Sports)"
NO,43566507,NULL
NO,43566638,"High Risk Punter(Non-Sports)"
NO,43567508,NULL
NO,43569795,"Normal Member(Non-Sports)"
NO,43572221,"Normal Member(Non-Sports)"
NO,43572231,"Normal Member(Non-Sports)"
NO,43572249,"Normal Member(Non-Sports)"
NO,43572370,"High Risk Punter(Non-Sports)"
NO,43572478,"Normal Member(Non-Sports)"
NO,43572515,"Normal Member(Non-Sports)"
NO,43572519,"High Risk Punter(Soccer)"
NO,43572642,"Normal Member(Soccer, Non-Sports)"
NO,43572657,NULL
NO,43572856,"High Risk Punter(Non-Sports)"
NO,43573233,"High Risk Punter(Soccer)"
NO,43578601,"Normal Member(Non-Sports)"
NO,43585802,"Normal Member(Soccer, Non-Sports, Parlay)"
NO,43585942,"High Risk Punter(Non-Sports)"
NO,43585996,"Normal Member(Non-Sports)"
NO,43586981,"High Risk Punter(Non-Sports)"
NO,43587716,NULL
NO,43587726,"High Risk Punter(Soccer)"
NO,43587884,NULL
NO,43589902,"High Risk Punter(Non-Sports)"
NO,43590294,NULL
NO,43590350,"Normal Member(Non-Sports)"
NO,43591247,"High Risk Punter(Non-Sports)"
NO,43591253,NULL
NO,43591258,NULL
NO,43591283,NULL
NO,43591296,"Normal Member(Non-Sports)"
NO,43591951,"Normal Member(Non-Sports)"
NO,43592460,"Normal Member(Non-Sports)"
NO,43592476,NULL
NO,43592507,"Normal Member(Non-Sports)"
NO,43593642,"Normal Member(Non-Sports)"
NO,43593663,"Normal Member(Non-Sports)"
NO,43593666,"Normal Member(Non-Sports)"
NO,43593685,"Normal Member(Non-Sports)"
NO,43594104,"High Risk Punter(Non-Sports)"
NO,43594563,"Normal Member(Non-Sports)"
NO,43594568,NULL
NO,43594587,NULL
NO,43594600,"Normal Member(Non-Sports)"
NO,43594688,NULL
NO,43594807,"Normal Member(Non-Sports)"
NO,43594826,"Normal Member(Non-Sports)"
NO,43594863,"High Risk Punter(Non-Sports)"
NO,43595185,"Normal Member(Non-Sports)"
NO,43595188,"High Risk Punter(Non-Sports)"
NO,43595331,NULL
NO,43595536,"High Risk Punter(Non-Sports)"
NO,43595555,"Normal Member(Non-Sports)"
NO,43595645,NULL
NO,43595675,"High Risk Punter(Non-Sports)"
NO,43595771,"Normal Member(Non-Sports)"
NO,43595808,"High Risk Punter(Non-Sports)"
NO,43596037,NULL
NO,43596056,"High Risk Punter(Non-Sports)"
NO,43596151,NULL
NO,43596840,"Normal Member(Non-Sports)"
NO,43596853,NULL
NO,43596867,"Normal Member(Non-Sports)"
NO,43596878,NULL
NO,43596950,"Normal Member(Non-Sports)"
NO,43596973,"High Risk Punter(Non-Sports)"
NO,43596976,NULL
NO,43597038,NULL
NO,43597866,NULL
NO,43597877,NULL
NO,43598540,"Normal Member(Non-Sports)"
NO,43599501,NULL
NO,43604891,NULL
NO,43605580,"Normal Member(Non-Sports)"
NO,43611099,"Normal Member(Non-Sports)"
NO,43611407,"Normal Member(Non-Sports)"
NO,43611433,NULL
NO,43611453,"Normal Member(Soccer)"
NO,43611581,"Normal Member(Non-Sports)"
NO,43611590,"Normal Member(Non-Sports)"
NO,43611601,"Normal Member(Non-Sports)"
NO,43611607,"Normal Member(Non-Sports)"
NO,43611833,"Normal Member(Non-Sports)"
NO,43611834,NULL
NO,43611852,"Normal Member(Non-Sports)"
NO,43611855,NULL
NO,43611977,NULL
NO,43611983,"Normal Member(Non-Sports)"
NO,43611995,"High Risk Punter(Non-Sports)"
NO,43612430,"Normal Member(Non-Sports)"
NO,43612439,NULL
NO,43615908,"High Risk Punter(Non-Sports)"
NO,43616118,NULL
NO,43616126,"Normal Member(Non-Sports)"
NO,43616171,"High Risk Punter(Non-Sports)"
NO,43616235,"Normal Member(Non-Sports)"
NO,43616581,NULL
NO,43616597,"Normal Member(Non-Sports)"
NO,43616633,"Normal Member(Non-Sports)"
NO,43619121,NULL
NO,43619138,NULL
NO,43622041,"Normal Member(Non-Sports)"
NO,43622421,"High Risk Punter(Non-Sports)"
NO,43629499,"Normal Member(Non-Sports)"
NO,43629746,"Normal Member(Non-Sports)"
NO,43630087,"Normal Member(Non-Sports)"
NO,43630101,"High Risk Punter(Non-Sports)"
NO,43631815,"Normal Member(Non-Sports)"
NO,43631831,"Normal Member(Non-Sports)"
NO,43631895,"Normal Member(Non-Sports)"
NO,43632160,"Normal Member(Non-Sports)"
NO,43632168,"High Risk Punter(Non-Sports)"
NO,43632274,"High Risk Punter(Non-Sports)"
NO,43632279,"Normal Member(Non-Sports)"
NO,43635873,"Smart Punter(Non-Sports)"
NO,43636061,"High Risk Punter(Non-Sports)"
NO,43643498,"Normal Member(Non-Sports)"
NO,43643648,"High Risk Punter(Non-Sports)"
NO,43653926,NULL
NO,43654169,NULL
NO,43654173,"Normal Member(Non-Sports)"
NO,43657738,NULL
NO,43657745,"Normal Member(Non-Sports)"
NO,43657748,"Normal Member(Non-Sports)"
NO,43658916,"Normal Member(Non-Sports)"
NO,43658917,"Normal Member(Non-Sports)"
NO,43664100,"High Risk Punter(Non-Sports)"
NO,43664362,"High Risk Punter(Non-Sports)"
NO,43665172,"High Risk Punter(Soccer)"
NO,43671399,"Normal Member(Non-Sports)"
NO,43671403,"High Risk Punter(Non-Sports)"
NO,43671446,NULL
NO,43671625,"Normal Member(Non-Sports)"
NO,43671654,"Normal Member(Non-Sports)"
NO,43671860,"Normal Member(Non-Sports)"
NO,43672035,"Normal Member(Non-Sports)"
NO,43672053,NULL
NO,43672551,NULL
NO,43672633,"Normal Member(Non-Sports), Probation(Soccer)"
NO,43672740,"High Risk Punter(Non-Sports)"
NO,43672747,"Normal Member(Non-Sports)"
NO,43674730,"Normal Member(Non-Sports)"
NO,43674735,"Normal Member(Soccer)"
NO,43674744,"Normal Member(Soccer)"
NO,43674750,"Normal Member(Non-Sports)"
NO,43676617,"Normal Member(Non-Sports)"
NO,43676710,"Normal Member(Non-Sports)"
NO,43684676,NULL
NO,43690455,"High Risk Punter(E-Sports)"
NO,43696387,"High Risk Punter(Non-Sports)"
NO,43696472,"High Risk Punter(Non-Sports)"
NO,43699698,NULL
NO,43703110,"High Risk Punter(Non-Sports)"
NO,43713292,NULL
NO,43713340,NULL
WG,18758867,VIP(Non-Sports)
WG,18761299,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
WG,18774744,"Normal Member(Soccer, Basketball, Other-Sports), High Risk Punter(Non-Sports)"
WG,18905309,VIP(Non-Sports)
WG,18983995,"Normal Member(Soccer, Non-Sports), High Risk Punter(Parlay)"
WG,18997009,"High Risk Punter(Soccer)"
WG,18999012,"VIP(Soccer, Non-Sports)"
WG,19094598,VIP(Soccer)
WG,19094620,"Normal Member(Soccer, Parlay)"
WG,19184870,VIP(Non-Sports)
WG,19209967,"Normal Member(Basketball, Other-Sports, Non-Sports, Parlay), VIP(Soccer)"
WG,19214076,"VIP(Soccer), High Risk Punter(Parlay)"
WG,19263923,"Normal Member(Parlay), VIP(Soccer)"
WG,19349295,"Smart Punter(Soccer)"
WG,19350067,NULL
WG,19350076,"Normal Member(Soccer), High Risk Punter(Non-Sports, Parlay)"
WG,19351542,"Normal Member(Non-Sports)"
WG,19843580,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer)"
WG,33200493,VIP(Non-Sports)
WG,33200500,"VIP(Soccer, Parlay)"
WG,33200502,"VIP(Soccer), High Risk Punter(Other-Sports, Non-Sports)"
WG,33200534,"High Risk Punter(Non-Sports)"
WG,33200578,"Normal Member(Non-Sports)"
WG,33200580,"High Risk Punter(Soccer, Parlay)"
WG,33200768,"VIP(Basketball, Non-Sports)"
WG,33200775,NULL
WG,33200782,"High Risk Punter(Other-Sports)"
WG,33200786,VIP(Soccer)
WG,33200790,"High Risk Punter(Non-Sports)"
WG,33200792,"VIP(Soccer), High Risk Punter(Basketball)"
WG,33200794,"High Risk Punter(Parlay)"
WG,33200796,VIP(Soccer)
WG,33200800,"Normal Member(Basketball, Other-Sports, Non-Sports), VIP(Soccer)"
WG,33200840,VIP(Soccer)
WG,33200846,"Normal Member(Soccer, Parlay)"
WG,33204086,"VIP(Soccer, Parlay)"
WG,33204139,"VIP(Soccer, Basketball, Other-Sports)"
WG,33221034,"High Risk Punter(Non-Sports)"
WG,33221055,"Normal Member(Soccer), High Risk Punter(Non-Sports, Parlay)"
WG,33221131,"VIP(Soccer, Parlay)"
WG,33222590,VIP(Parlay)
WG,33224001,"Normal Member(Soccer, Basketball, Non-Sports), High Risk Punter(Parlay)"
WG,33224139,VIP(Parlay)
WG,33225998,"Normal Member(Soccer, Parlay)"
WG,33226171,"Normal Member(Non-Sports, Parlay)"
WG,33226701,"Normal Member(Soccer, Non-Sports, Parlay)"
WG,33227150,VIP(Soccer)
WG,33227444,"Normal Member(Non-Sports, Parlay), VIP(Soccer)"
WG,33229248,"VIP(Soccer, Parlay)"
WG,33230141,"VIP(Soccer, Non-Sports)"
WG,33238045,"Normal Member(Soccer), High Risk Punter(Non-Sports)"
WG,33238677,"High Risk Punter(Other-Sports, Parlay)"
WG,33244798,"Normal Member(Basketball), High Risk Punter(Non-Sports)"
WG,33245550,"High Risk Punter(Parlay)"
WG,33253802,VIP(Non-Sports)
WG,33259750,VIP(Parlay)
WG,33261485,"High Risk Punter(Soccer, Non-Sports, Parlay)"
WG,33263848,"VIP(Soccer, Non-Sports)"
WG,33263926,"High Risk Punter(Non-Sports)"
WG,33264614,"Normal Member(Soccer, Non-Sports, Parlay)"
WG,33272704,"High Risk Punter(Parlay)"
WG,33274087,VIP(Soccer)
WG,33281582,"Normal Member(Soccer, Parlay)"
WG,33284742,VIP(Soccer)
WG,33297956,"VIP(Soccer, Basketball)"
